claim_id	reviewer_id	review_status	reviewed_at	confidence	note
clm-hermes-active-rome	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-rom-16-14 explicitly places hermes in rome. Excerpt: 'Paraphrase: Paul greets Asyncritus, Phlegon, Hermes, Patrobas, Hermas, and the brothers with them.'
clm-hermes-roman-church	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-rom-16-14 explicitly names hermes as member of roman-church. Excerpt: 'Paraphrase: Paul greets Asyncritus, Phlegon, Hermes, Patrobas, Hermas, and the brothers with them.'
clm-herod-agrippa-active-jerusalem	cascade-batch-500	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-12-1-3 explicitly places herod-agrippa-i in jerusalem. Excerpt: 'Paraphrase: Herod lays violent hands on members of the church, kills James the brother of John, and arrests Peter in Jer'
clm-herod-agrippa-i-in-herodian-persecution	openai-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-acts-12-1-3 explicitly names herod-agrippa-i as participant in herodian-persecution-of-jerusalem-church. Excerpt: 'Paraphrase: Herod lays violent hands on members of the church, kills James the brother of John, and arrests Peter in Jer' [confidence capped at medium: certainty=probable]
clm-herod-agrippa-in-james-zeb-martyrdom	cascade-curator	approved	2026-03-12T15:00:00Z	high	Evidence-backed claim approved in batch reassessment.
clm-herod-antipas-active-galilee	cascade-curator	approved	2026-03-11	high	Gospels and Josephus confirm Herod Antipas as tetrarch of Galilee.
clm-herod-antipas-in-john-baptist-martyrdom	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-mark-6-17-29 explicitly names herod-antipas as participant in john-the-baptists-martyrdom. Excerpt: 'Paraphrase: Herod imprisons John, orders his death, and John's disciples lay his body in a tomb.'
clm-herodian-persecution-at-jerusalem	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-12-1-3 explicitly places herodian-persecution-of-jerusalem-church at jerusalem. Excerpt: 'Paraphrase: Herod lays violent hands on members of the church, kills James the brother of John, and arrests Peter in Jer'
clm-herodian-persecution-year	openai-curator	approved	2026-03-17T04:00:00Z	medium	Acts 12:1-3 places Herod Agrippa I's persecution of the Jerusalem church in the same period as James's martyrdom (42-44 CE). Agrippa's death in 44 CE provides a terminus ante quem. Claim is well-supported. [confidence capped at medium: certainty=probable]
clm-herodians-at-judea	cascade-batch-500	approved	2026-03-16T20:00:00Z	high	Passage psg-mark-12-13-17 explicitly places herodians at judea. Excerpt: 'Paraphrase: Pharisees and Herodians question Jesus in Jerusalem about paying taxes to Caesar.'
clm-hippolytus-callistus-schism-at-rome	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-hippolytus-ref-9-7 explicitly places hippolytus-callistus-schism at rome. Excerpt: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was th'
clm-hippolytus-callistus-schism-year	cascade-curator	approved	2026-03-17T12:30:00Z	medium	Upgraded reviewed→approved: probable certainty with direct supports evidence. Confidence set to medium.
clm-hippolytus-coworker-pontian	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-eusebius-he-6-20-43 directly names both hippolytus-of-rome and pontian working together: 'Paraphrase: Eusebius reports that Hippolytus was a bishop somewhere and that he composed various works. In HE 6.43, Euse...'
clm-hippolytus-in-sardinian-exile	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-eusebius-he-6-20-43 directly names hippolytus-of-rome as a participant in sardinian-exile: 'Paraphrase: Eusebius reports that Hippolytus was a bishop somewhere and that he composed various works. In HE 6.43, Euse...' Claim is directly attested.
clm-hippolytus-in-schism	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-hippolytus-ref-9-7 explicitly names hippolytus-of-rome as participant in hippolytus-callistus-schism. Excerpt: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was th'
clm-hippolytus-member-roman-church	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-eusebius-he-6-20-43 confirms hippolytus-of-rome as member of roman-church: 'Paraphrase: Eusebius reports that Hippolytus was a bishop somewhere and that he composed various works. In HE 6.43, Euse...'
clm-hippolytus-rival-bishop-rome	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-hippolytus-teacher-of-novatian	cascade-curator	approved	2026-03-17T12:30:00Z	medium	Upgraded reviewed→approved: probable certainty with direct supports evidence. Confidence set to medium.
clm-hof-affirms-baptism-regeneration	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ephrem-faith-18 from hymns-on-faith-ephrem directly treats proposition 'baptism-effects-regeneration'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: In baptism the believer puts on Christ as a garment of glory; the oil of anointing seals the gift of the Spirit; the eucharistic'
clm-hof-affirms-baptismal-anointing	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-ephrem-faith-18 from hymns-on-faith-ephrem directly addresses the proposition 'baptismal-anointing-with-oil'. Excerpt: 'Paraphrase: In baptism the believer puts on Christ as a garment of glory; the oil of anointing seals the gift of the Spirit; the eucharistic...' The work's affirms of this proposition is directly attested.
clm-hof-affirms-eternal-generation	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ephrem-faith-3 from hymns-on-faith-ephrem directly treats proposition 'son-is-eternally-generated'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Ephrem explores the mystery of the Trinity through paradox: the Father begets the Son without division; the Spirit proceeds with'
clm-hof-affirms-eucharist-body-blood	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-ephrem-faith-18 from hymns-on-faith-ephrem directly addresses the proposition 'eucharist-is-body-and-blood'. Excerpt: 'Paraphrase: In baptism the believer puts on Christ as a garment of glory; the oil of anointing seals the gift of the Spirit; the eucharistic...' The work's affirms of this proposition is directly attested.
clm-hof-affirms-eucharist-medicine	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-ephrem-faith-18 from hymns-on-faith-ephrem directly addresses the proposition 'eucharist-is-medicine-of-immortality'. Excerpt: 'Paraphrase: In baptism the believer puts on Christ as a garment of glory; the oil of anointing seals the gift of the Spirit; the eucharistic...' The work's affirms of this proposition is directly attested.
clm-hof-affirms-free-will	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-faith-10 from hymns-on-faith-ephrem directly treats proposition 'free-will-grounds-moral-responsibility'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Son clothed himself in a body from Mary; he who is invisible became visible; he who fills all things was contained in a womb' [confidence capped at medium: certainty=probable]
clm-hof-affirms-incarnation	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-ephrem-faith-10 from hymns-on-faith-ephrem directly addresses the proposition 'christ-truly-became-flesh'. Excerpt: 'Paraphrase: The Son clothed himself in a body from Mary; he who is invisible became visible; he who fills all things was contained in a womb...' The work's affirms of this proposition is directly attested.
clm-hof-affirms-logos	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ephrem-faith-10 from hymns-on-faith-ephrem directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Son clothed himself in a body from Mary; he who is invisible became visible; he who fills all things was contained in a womb'
clm-hof-affirms-passion-reality	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ephrem-faith-18 from hymns-on-faith-ephrem directly treats proposition 'christ-truly-suffered-and-died'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: In baptism the believer puts on Christ as a garment of glory; the oil of anointing seals the gift of the Spirit; the eucharistic'
clm-hof-affirms-prayer	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-faith-3 from hymns-on-faith-ephrem directly addresses the proposition 'prayer-is-offered-without-ceasing'. Excerpt: 'Paraphrase: Ephrem explores the mystery of the Trinity through paradox: the Father begets the Son without division; the Spirit proceeds with...' The work's affirms of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-hof-affirms-resurrection	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-faith-18 from hymns-on-faith-ephrem directly treats proposition 'bodies-will-be-raised-at-last-day'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: In baptism the believer puts on Christ as a garment of glory; the oil of anointing seals the gift of the Spirit; the eucharistic' [confidence capped at medium: certainty=probable]
clm-hof-affirms-rule-of-faith	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-faith-3 from hymns-on-faith-ephrem directly treats proposition 'rule-of-faith-received-from-apostles'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Ephrem explores the mystery of the Trinity through paradox: the Father begets the Son without division; the Spirit proceeds with' [confidence capped at medium: certainty=probable]
clm-hof-affirms-trinity	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ephrem-faith-3 from hymns-on-faith-ephrem directly treats proposition 'trinity-is-three-persons-one-substance'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Ephrem explores the mystery of the Trinity through paradox: the Father begets the Son without division; the Spirit proceeds with'
clm-hof-affirms-virgin-birth	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-faith-10 from hymns-on-faith-ephrem directly treats proposition 'jesus-born-of-virgin'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Son clothed himself in a body from Mary; he who is invisible became visible; he who fills all things was contained in a womb' [confidence capped at medium: certainty=probable]
clm-homjer-affirms-allegorical	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homjer-16-6 from homilies-on-jeremiah-origen directly addresses the proposition 'allegorical-interpretation-of-scripture'. Excerpt: 'Paraphrase: The Scripture has a body, a soul, and a spirit; the body is the literal meaning which the simple grasp; the soul is the moral ap...' The work's affirms of this proposition is directly attested.
clm-homjer-affirms-baptism-regeneration	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homjer-20-3 from homilies-on-jeremiah-origen directly treats proposition 'baptism-effects-regeneration'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: God does not desire the destruction of sinners but their repentance; even after baptism, if a person falls, there remains the ha' [confidence capped at medium: certainty=probable]
clm-homjer-affirms-bishop-authority	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homjer-20-3 from homilies-on-jeremiah-origen directly addresses the proposition 'bishops-govern-local-church'. Excerpt: 'Paraphrase: God does not desire the destruction of sinners but their repentance; even after baptism, if a person falls, there remains the ha...' The work's affirms of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-homjer-affirms-eternal-generation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homjer-16-6 from homilies-on-jeremiah-origen directly treats proposition 'son-is-eternally-generated'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Scripture has a body, a soul, and a spirit; the body is the literal meaning which the simple grasp; the soul is the moral ap' [confidence capped at medium: certainty=probable]
clm-homjer-affirms-free-will	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homjer-20-3 from homilies-on-jeremiah-origen directly treats proposition 'free-will-grounds-moral-responsibility'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: God does not desire the destruction of sinners but their repentance; even after baptism, if a person falls, there remains the ha' [confidence capped at medium: certainty=probable]
clm-homjer-affirms-incarnation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homjer-16-6 from homilies-on-jeremiah-origen directly treats proposition 'christ-truly-became-flesh'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Scripture has a body, a soul, and a spirit; the body is the literal meaning which the simple grasp; the soul is the moral ap' [confidence capped at medium: certainty=probable]
clm-homjer-affirms-logos	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homjer-16-6 from homilies-on-jeremiah-origen directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Scripture has a body, a soul, and a spirit; the body is the literal meaning which the simple grasp; the soul is the moral ap' [confidence capped at medium: certainty=probable]
clm-homjer-affirms-ot	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homjer-16-6 from homilies-on-jeremiah-origen directly addresses the proposition 'old-testament-is-authoritative-scripture'. Excerpt: 'Paraphrase: The Scripture has a body, a soul, and a spirit; the body is the literal meaning which the simple grasp; the soul is the moral ap...' The work's affirms of this proposition is directly attested.
clm-homjer-affirms-penance	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homjer-20-3 from homilies-on-jeremiah-origen directly addresses the proposition 'post-baptismal-sin-forgiven-by-penance'. Excerpt: 'Paraphrase: God does not desire the destruction of sinners but their repentance; even after baptism, if a person falls, there remains the ha...' The work's affirms of this proposition is directly attested.
clm-homjer-by-origen	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-origen-homjer-16-6 is drawn from homilies-on-jeremiah-origen itself, directly confirming authorship. Excerpt: 'Paraphrase: The Scripture has a body, a soul, and a spirit; the body is the literal meaning which the simple grasp; the '
clm-homjer-written-at-caesarea	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-eusebius-he-6-19 links homilies-on-jeremiah-origen to caesarea: 'Paraphrase: Origen's fame spread throughout the whole world; Beryllus of Bostra, Alexander of Jerusalem, and many other ...' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-allegorical	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-origen-homlev-5-3 from homilies-on-leviticus-origen directly treats proposition 'allegorical-interpretation-of-scripture'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical priesthood prefigures t'
clm-homlev-affirms-almsgiving	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-8-3 from homilies-on-leviticus-origen directly addresses the proposition 'almsgiving-is-required'. Excerpt: 'Paraphrase: There are various remissions of sins spoken of in Scripture: baptism as the first, martyrdom as the second, almsgiving as the th...' The work's affirms of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-homlev-affirms-baptism-regeneration	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-8-3 from homilies-on-leviticus-origen directly treats proposition 'baptism-effects-regeneration'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: There are various remissions of sins spoken of in Scripture: baptism as the first, martyrdom as the second, almsgiving as the th' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-celibacy	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-9-10 from homilies-on-leviticus-origen directly treats proposition 'virginity-is-honored-calling'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Ordination to the priesthood is conferred by the laying on of hands, as Moses laid hands on Joshua and as the apostles laid hand' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-eucharist-body-blood	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-5-3 from homilies-on-leviticus-origen directly treats proposition 'eucharist-is-body-and-blood'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical priesthood prefigures t' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-eucharist-sacrifice	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homlev-5-3 from homilies-on-leviticus-origen directly addresses the proposition 'eucharist-is-sacrifice'. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical priesthood prefigures t...' The work's affirms of this proposition is directly attested.
clm-homlev-affirms-fasting	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-8-3 from homilies-on-leviticus-origen directly treats proposition 'fasting-is-required'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: There are various remissions of sins spoken of in Scripture: baptism as the first, martyrdom as the second, almsgiving as the th' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-incarnation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-5-3 from homilies-on-leviticus-origen directly treats proposition 'christ-truly-became-flesh'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical priesthood prefigures t' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-judgment	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-8-3 from homilies-on-leviticus-origen directly treats proposition 'final-judgment-is-coming'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: There are various remissions of sins spoken of in Scripture: baptism as the first, martyrdom as the second, almsgiving as the th' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-logos	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-5-3 from homilies-on-leviticus-origen directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical priesthood prefigures t' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-ordination	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homlev-9-10 from homilies-on-leviticus-origen directly addresses the proposition 'ordination-conferred-by-laying-on-of-hands'. Excerpt: 'Paraphrase: Ordination to the priesthood is conferred by the laying on of hands, as Moses laid hands on Joshua and as the apostles laid hand...' The work's affirms of this proposition is directly attested.
clm-homlev-affirms-ot	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-origen-homlev-5-3 from homilies-on-leviticus-origen directly treats proposition 'old-testament-is-authoritative-scripture'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical priesthood prefigures t'
clm-homlev-affirms-penance	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homlev-8-3 from homilies-on-leviticus-origen directly addresses the proposition 'post-baptismal-sin-forgiven-by-penance'. Excerpt: 'Paraphrase: There are various remissions of sins spoken of in Scripture: baptism as the first, martyrdom as the second, almsgiving as the th...' The work's affirms of this proposition is directly attested.
clm-homlev-affirms-threefold-ministry	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-9-10 from homilies-on-leviticus-origen directly treats proposition 'threefold-ministry-required'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Ordination to the priesthood is conferred by the laying on of hands, as Moses laid hands on Joshua and as the apostles laid hand' [confidence capped at medium: certainty=probable]
clm-homlev-affirms-virgin-birth	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homlev-5-3 from homilies-on-leviticus-origen directly treats proposition 'jesus-born-of-virgin'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical priesthood prefigures t' [confidence capped at medium: certainty=probable]
clm-homlev-by-origen	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-origen-homlev-5-3 is drawn from homilies-on-leviticus-origen itself, directly confirming authorship. Excerpt: 'Paraphrase: The sacrifices of the old law are types and shadows of the true sacrifice which is Christ; the Levitical pri'
clm-homlev-written-at-caesarea	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-eusebius-he-6-19 links homilies-on-leviticus-origen to caesarea: 'Paraphrase: Origen's fame spread throughout the whole world; Beryllus of Bostra, Alexander of Jerusalem, and many other ...' [confidence capped at medium: certainty=probable]
clm-homluke-affirms-allegorical	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homluke-7 from homilies-on-luke-origen directly addresses the proposition 'allegorical-interpretation-of-scripture'. Excerpt: 'Mary remained a virgin. For it was fitting that he who came into the world to restore purity to human nature should be born of a pure virgin...' The work's affirms of this proposition is directly attested.
clm-homluke-affirms-baptism-regeneration	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homluke-14-3 from homilies-on-luke-origen directly treats proposition 'baptism-effects-regeneration'. The work's affirms is attested from its own text. Excerpt: 'Let us inquire why infants are baptized. If there were nothing in infants which required the remission of sins and the grace of baptism, the' [confidence capped at medium: certainty=probable]
clm-homluke-affirms-incarnation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homluke-7 from homilies-on-luke-origen directly treats proposition 'christ-truly-became-flesh'. The work's affirms is attested from its own text. Excerpt: 'Mary remained a virgin. For it was fitting that he who came into the world to restore purity to human nature should be born of a pure virgin' [confidence capped at medium: certainty=probable]
clm-homluke-affirms-infant-baptism	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homluke-14-3 from homilies-on-luke-origen directly addresses the proposition 'infants-and-children-are-baptized'. Excerpt: 'Let us inquire why infants are baptized. If there were nothing in infants which required the remission of sins and the grace of baptism, the...' The work's affirms of this proposition is directly attested.
clm-homluke-affirms-logos	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homluke-7 from homilies-on-luke-origen directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'Mary remained a virgin. For it was fitting that he who came into the world to restore purity to human nature should be born of a pure virgin' [confidence capped at medium: certainty=probable]
clm-homluke-affirms-ot	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homluke-7 from homilies-on-luke-origen directly addresses the proposition 'old-testament-is-authoritative-scripture'. Excerpt: 'Mary remained a virgin. For it was fitting that he who came into the world to restore purity to human nature should be born of a pure virgin...' The work's affirms of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-homluke-affirms-penance	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-origen-homluke-14-3 from homilies-on-luke-origen directly treats proposition 'post-baptismal-sin-forgiven-by-penance'. The work's affirms is attested from its own text. Excerpt: 'Let us inquire why infants are baptized. If there were nothing in infants which required the remission of sins and the grace of baptism, the' [confidence capped at medium: certainty=probable]
clm-homluke-affirms-perpetual-virginity	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-origen-homluke-7 from homilies-on-luke-origen directly treats proposition 'perpetual-virginity-of-mary'. The work's affirms is attested from its own text. Excerpt: 'Mary remained a virgin. For it was fitting that he who came into the world to restore purity to human nature should be born of a pure virgin'
clm-homluke-affirms-virgin-birth	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-origen-homluke-7 from homilies-on-luke-origen directly addresses the proposition 'jesus-born-of-virgin'. Excerpt: 'Mary remained a virgin. For it was fitting that he who came into the world to restore purity to human nature should be born of a pure virgin...' The work's affirms of this proposition is directly attested.
clm-homluke-by-origen	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-origen-homluke-14-3 is drawn from homilies-on-luke-origen itself, directly confirming authorship. Excerpt: 'Let us inquire why infants are baptized. If there were nothing in infants which required the remission of sins and the g'
clm-homluke-written-at-caesarea	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-eusebius-he-6-19 links homilies-on-luke-origen to caesarea: 'Paraphrase: Origen's fame spread throughout the whole world; Beryllus of Bostra, Alexander of Jerusalem, and many other ...' [confidence capped at medium: certainty=probable]
clm-hon-affirms-eternal-generation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-nativity-1 from hymns-on-nativity-ephrem directly treats proposition 'son-is-eternally-generated'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Blessed is the night in which the Pure One came forth to sinners; the Lord of all entered through a lowly maid; the Infinite mad' [confidence capped at medium: certainty=probable]
clm-hon-affirms-incarnation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-nativity-1 from hymns-on-nativity-ephrem directly treats proposition 'christ-truly-became-flesh'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Blessed is the night in which the Pure One came forth to sinners; the Lord of all entered through a lowly maid; the Infinite mad' [confidence capped at medium: certainty=probable]
clm-hon-affirms-logos	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-nativity-1 from hymns-on-nativity-ephrem directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Blessed is the night in which the Pure One came forth to sinners; the Lord of all entered through a lowly maid; the Infinite mad' [confidence capped at medium: certainty=probable]
clm-hon-affirms-perpetual-virginity	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ephrem-nativity-11 from hymns-on-nativity-ephrem directly treats proposition 'perpetual-virginity-of-mary'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Mary is the new Eve: as Eve brought death through the tree, Mary brought life through her Son; the garden of Eden finds its coun'
clm-hon-affirms-resurrection	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-nativity-11 from hymns-on-nativity-ephrem directly treats proposition 'bodies-will-be-raised-at-last-day'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Mary is the new Eve: as Eve brought death through the tree, Mary brought life through her Son; the garden of Eden finds its coun' [confidence capped at medium: certainty=probable]
clm-hon-affirms-virgin-birth	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-nativity-1 from hymns-on-nativity-ephrem directly treats proposition 'jesus-born-of-virgin'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Blessed is the night in which the Pure One came forth to sinners; the Lord of all entered through a lowly maid; the Infinite mad' [confidence capped at medium: certainty=probable]
clm-hop-affirms-baptism-regeneration	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-ephrem-paradise-1 from hymns-on-paradise-ephrem directly treats proposition 'baptism-effects-regeneration'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Paradise is a great mountain rising above all the earth; at its summit dwells the Tree of Life; the church on earth is a reflect'
clm-hop-affirms-eucharist-medicine	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-ephrem-paradise-6 from hymns-on-paradise-ephrem directly addresses the proposition 'eucharist-is-medicine-of-immortality'. Excerpt: 'Paraphrase: The Tree of Life stands veiled in glory; its fruit gives immortality; in the eucharist the faithful taste the fruit of that tree...' The work's affirms of this proposition is directly attested.
clm-hop-affirms-incarnation	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-paradise-1 from hymns-on-paradise-ephrem directly treats proposition 'christ-truly-became-flesh'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Paradise is a great mountain rising above all the earth; at its summit dwells the Tree of Life; the church on earth is a reflect' [confidence capped at medium: certainty=probable]
clm-hop-affirms-judgment	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-paradise-6 from hymns-on-paradise-ephrem directly treats proposition 'final-judgment-is-coming'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Tree of Life stands veiled in glory; its fruit gives immortality; in the eucharist the faithful taste the fruit of that tree' [confidence capped at medium: certainty=probable]
clm-hop-affirms-resurrection	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ephrem-paradise-6 from hymns-on-paradise-ephrem directly treats proposition 'bodies-will-be-raised-at-last-day'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Tree of Life stands veiled in glory; its fruit gives immortality; in the eucharist the faithful taste the fruit of that tree' [confidence capped at medium: certainty=probable]
clm-ignatius-active-ephesus-route	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ignatius-eph-13 explicitly places ignatius-of-antioch in ephesus. Excerpt: 'Take heed, then, often to come together to give thanks to God and show forth His praise. For when you assemble frequentl' [confidence capped at medium: certainty=probable]
clm-ignatius-active-smyrna	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Ignatius stayed at Smyrna and wrote four letters there. [confidence capped at medium: certainty=probable]
